comment,label
Aku juga gitu.. kalo pakai fondation nya omg mesti campur light sama beige nya.. karna kalo pake light jadi terlalu putih tapi kalo pake beige jadi kekuningan(?).. nyampurnya kayak 2light:1beige.. jadi lebih boros.. karna mesti beli 3 foundie supaya dua warna tadi habis nya samaan????,negatif
Aku juga make foundi sama lip cream ny omg. Bagus sih tpi syg a is make muka ku jadi agak breakout. Tpi abis itu langsung aku pkein sheet mask atau aku peeling muka ku dan beruntusan ny pun mereda keesokan hari ny,negatif
kak lama bgt sih aplodnya,negatif
maskara nya gampang luntur huhu abs wudhu langsung item bawah mata,negatif
"Oh I really HATE this foundation!!!
The finish is just trash
Ga tahan lama aku pakai kelas langsung luntur
And the shade ????
Dan ini bikin aku jerawatan parah
Kecil kecil and besar besar semua jerawat muncul menuhin wajahku
Walaupun aku ga pakai untuk kelas dan walaupun ga keringetan banget tekstur di kulitku jadi jelek bangeeet
Auto ku buang",negatif
"Jujur saya benci produk foundie lokal korea atau range masih asia punya lah krna foundie mya disertai SPF yg notabene bikin flashback difoto.... 

SPF di sunscreen dan foundie ber spf ga bisa disamaiin ?? foundie dipake 2 jari ??? Gile lu Ndroo...",negatif
Iya desain tempat fundationnya memang terlalu boros,negatif
bikin muka abu2 is a redflag for me,negatif
sumpahh maybelline iya bgttt di gua bikin jerawatan gedeee,negatif
maybelline sama bgtt aku juga jd jerawatann padahal hasilnya bagus,negatif
Kak saran aku ketika ksh review Jangan terlalu byk ngomong jadi mau denger review keseluruhan agak membosankan,negatif
Packagingku juga gampang bocorr.. padahal suka bgt di kulit oilyku. Tp ga bisa dibawa2 pergi krn bikin kotor makeup bag ku.. too messyy ??,negatif
Bener bgtt yg maybe**ine bikin aku jerawatan juga ????,negatif
Yang bikin aku mundur gk jadi beli maybeline skin tint adalah karna ada Vit C nya. Aku setuju bgt makeup gk usah dicampur2 sama skincare pls. Aku gk cocok Vit C jadinya gk berani beli even nyoba pun gk berani takut breakout ???? Kalau skincare di lip product kaya olive oil gitu masih oke biar gk bikin kering. Tapi kalau buat muka no no no,negatif
Aku pake yg RAD pori2nya makin keliatan banget ???? akhirnya kujuall,negatif
JUJUUUUR. iya bgt maybelline emang finishnya cantik bgtbgt tapi somehow emg bikin jerawatan padahal pas pake tuh mukaaku lg santai bgt ga lg pms atau gimana sekali pake tu ada yg numbuh deket mulut aku ga ambil pusing sih tp pemakaian 2-3 kali baru engeh kayaknya dia penyebabnya soalnya aku ga ganti2 skincare juga ?? tp ttp cinta sih sama maybelline aaaaaa,negatif
Ka aku juga jerawatan banget pake fit mee aku kira aku ajaa huuhuuu,negatif
Maybelline jg bikin aku jerawatan??,negatif
"aku malah kebalikk wkwkw pakai maybelline fit me power foundation malah jerawatan paraahh gede gede banget. Pakai maybelline fit me fresh tint malah membaik banget wajahnya hasilnya juga cakepp.
Btw kulitku memang cocok pakai vitamin C",negatif
"Maybeline...knp buat jerawatan ?? 
Aku jg suka maybeline fresh tint tapi bikin jerawatan....sedih",negatif
Sejak pandemi karena kulit terusterusan pake masker dan jd iritasi hijrah dri cushion ke tinted moisturizer. Awalnya pake Joylab sampai habis 2-3 tubes cmn sayangnya undertonenya masih ga ada yg pas banget selain itu cocok bgt di kullit sensi-acne proneku. Setelah joylab aku pake make over sampai skrng warnanya lebih masukkkk dan sama-sama waterbased ?,negatif
"Dr semua yg dibahas cm sariayu yg pernh ku coba. Beli yg paling terang jatuhnya ttp aja belang antara muka ma leher????
Nth napa kl foundation cc atau bb local brand terangnya suka nangung pdhal aku ga putih2 bgt lbh kekuning langsat malah ttp aja kegelapan.
Dulu pas cushion pixy lagi heboh2nya ku coba suka bgt ma finishnya tapiiiii belang. Sempat coba maksa pknya dgn leher diperbyk countour biar gelap. Yg da teman aku blg ""hr ne knp ya? Kok keliatannya ada yg agak2 aneh di loe? Ky gelap bener"" ??????
Jd intinya untuk brand local bukan hanya kulit gelap yg ssh cari shade tapi kulit yg putih juga????",negatif
wkwk ak sama bgt ky kak lifni maybeline selalu bikin jerawatan wkwkwk dan semua produk complekxion maybelline bikin jerawat semua di aku :(((,negatif
Bener bgt kak yang Maybelline fresh tint bagus sih tapi bikin jerawatan gk semua cocok sama vit C??,negatif
Iiiihh iyaa kenapa sih maybelline sebel banget aku juga sama kek kak lipni abis pake maybelline malah jerawatan :( sebel bgt. Skintint nya Joylab emang sebagus itu syukur nya warna ku yg happy masih ada skintint nya syca jg aku sukaa. Jadi keracunan skintint nya makeover deh.,negatif
pengen nyoba yg maybeline tp gak berani karna wjahku gampang keringetan banjir...takut lumerr diwajah,negatif
Alasan kenapa malas beli produk produk jadul macam kaya Sariayu selain karena gak cocok dengan produknya yang terlalu keras ke kulitku pilihan warna yang mereka punya selalu gak Indonesian friendly.,negatif
"Aku pake Maybelline itu juga jerawatan gede. Setelah aku cek Ingredients-nya ternyata dia ada alcohol denat-nya dan kandungan itu masuk di top 10 urutannya yang artinya cukup gede persentasenya. Anyway aku emang udah Aware kalo kulit aku alergi/sensitif sama kandungan itu termasuk Phenoxyethanol juga. Mungkin Kak Livjun juga punya masalah yang sama.

BTW kecewa sih Rose All Day pake alcohol denat juga (udah terlanjur beli batch pertama) dan di Top 10 ingredients tapi masih di bawah dibandingin sama Maybelline. Makanya sampe sekarang belum berani dipake. Entah mau jual lagi atau gimana. Tapi liat Review ini kayaknya mungkin ada secercah harapan karena Kak Livjun gak ngeluh jerawatan setelah pake.",negatif
Skin type normal to dry tapi tetep jerawatan pk yg itu padahal cuma dipake ke kondangan,negatif
Pengen nyoba RAD tapi banyak yg bilang kemasannya gampang bocor,negatif
Wahh pas banget nih..justru mnrt aku kl kulit terus2an di hajar pake foundation yg high cover malah lbh keliatan dempul dan ga sehat kaya tembok. Udah saat nya beralih ke yg ringan..gpp ga nutup noda banget malah keliatan lbh sehat kulit. Trimsss bgttt nona manis...,negatif
Kakkkkk make over di aku ko jadi lengket ya? Apa ada tips?,negatif
aku make ini 6 jam longsor di hidung. yang lain masih stay lah,negatif
Kulit ku super kering kombinasi tapi ga suka pake ini karena jadi oily lengket apalagi kalo mesti layer serum dan pelembab dulu. Kenapa sih ngga ada yg bikin semacam ini tapi finishing nya matte minimal natural kaya azarine yg gel? Trus ini trlalu pigmented untuk sebuah sunscreen yg harus dipake banyak2 belum lagi nanti kalo mesti re-apply jadinya medok banget udah kaya pake foundation. Kalo ada yg tau tinted sunscreen yg ga medok banget dan matte tolong info dong,negatif
Aku nungguin yg hooman di kulitku yg oily dan gampang bgt berkeringat yg copy paste ini d kulit gue cpt bgt luntur nya. Apalagi pas cuaca lg panas dan keringatan bgt auto ambyar,negatif
Keresahan kak lifni soal produk shopee yang ditaro pershade bukan perproduk itu gue banget entah kenapa malah ngerusak mood belanja buat orang yang ga terlalu suka 'menyelam' di oline shop ??,negatif
"Aku beli Red A gara"" banyak yg review bagus. Dan ga nemu review jelek. Jadilah beli. Tp dibibir keringku ga bagus samsek pigment nya gak rata dan gak nyaman. 
Makaeih kak livvv udah up video iniii",negatif
dear me emang bagus tp agak kureng di pilihan warnanya menurutku terlalu muted jadi bikin pucet gitu,negatif
Red A emang jelek banget. Aku nyesel belinya. Wanginya gak enak. Warnanya juga kaya orang sakit klo dipake terasa ngambang lagi di bibir kaya gak nyatu gak enak lah pokoknya,negatif
Just info ajaaa aku punya 3 shades produk tinted lip serum cleya dan tiga2nya ga bisa balik masuk pas diputer ??,negatif
Dear me di aku knp selalu bikin bintik2 kaya ada airnya gitu ya di bibir gatel bgt lagi:(,negatif
Ngfans sam kak liv bgt...tp kg ngfans sama cushionny! So fake bgt warnanya dan menipu bgtt..,negatif
bagian leher oksidasinya lama2 nyatu sama skintone asli ya,negatif
2 kali coba beli produk focallore maaf semuanya zonk. !!!   warna asli vs iklan  hasil akhir setelah set di kulit   bahkan lip product  isinya dikiit banget masa 2 minggu habis bis,negatif
"Setuju kak Liv ! Produk complexion nya itu bukan nya ancur bukan najis tapi entah kenapa warnanya aja yg bikin aku juga ga merasa keren/cantik/ganteng/nge-fly. Aku juga punya cushion nya dan walaupun aku sawo matang lebih terang sedikit dari kak Liv tetep aja suspicious gimana gitu warnanya.
Tapi ya walaupun ga begitu puas sama warna base nya setiap ngaca kalau udah liat eyeshadownya dan mascaranya tuh langsung tercengang lagi. Jadi tuh kalau liat jauh dari cermin muka gimana gitu eh pas mendeket lgsg terpaku wow muka gue keren wkwkwwk.",negatif
Pernah nyobain eyeshadow nya Focallure yang pas awal awal focallure booming di INA baru beberapa bulan langsung ngerasa kapok. Mataku selalu perih setiap pakai eyeshadow jadi gak pernah mau pakai produk focallure apapun lagi. Beruntung kalian yang cocok sama focallure karena harganya murce.,negatif
focallure brushnya bagus sih emang ga nusuk muka tp gtau kenapa ak beli literally the exact same as your baru punya pas tahun 2022 handle brushnya tiba2 lepas anjir oadahal g pernah jatuh apa gmana. And it happened to like 3 of the brushes i had ????,negatif
Ka eyeliner nya ketebalan ka jadi kek org jahat,negatif
Kayaknya hampir semua orang pernah cobaini tuh gak bikin jerawatan ato iritasi di kulit gue yang kering sampe hampir sesensitif kulit bayicuma ini bikin kulit gue kering bangetsampe kadang kayak gradakandia bener bener set banget oil control banget cuma yang gak gue suka itu dia kering banget dan berantakan banget apa lagi kalo dibawa bawa buat travelingsooo kalo gue sih kurang suka gitu sih gak cocok in my dry skin soooo im just will skip this and i will never buy this product again ??,negatif
Aq pake bedak itu panas bgt kak.. Trus gk lama gtu jerawatan.. Big no no kak????,negatif
Muka ku berminyak tapi sama sekali gak cocok sama semua produk yang kerjaannya bikin kering kulit.. Justru bikin jerawatan. Jadi aku lebih milih kulitku kilang tapi mulus daripada mate yang bikin iritasi terus jerawatan,negatif
Sok cantik ...   Mending beauty vlogger yang lain ...,negatif
Honestly aku gak terlalu suka dgn bedak ini. Gak tahu knp tiap pake bedak ini foundi aku suka kayak pecah gitu.  Terlebih di bawah mata aku.  ????,negatif
kalo pake bedak ini gatel muka ku kak :(,negatif
Pernah pakai produk bedak marcks malah jadi jerawatan terus komedoan padahal sebelum pakai bedak itu muka ku bersih yg lain cocok tapi gua gak cocok ??????,negatif
aku kalo pakr marcks pasti jerawatan...huu,negatif
Kak itu eyeliner nya gede banget,negatif
satu hal yang bikin kecewa esqa tuh packagingnya,negatif
elformula di aku ada efeknya tapi kadang gatel. apa aku salah penggunaan yaa??,negatif
Tp aku ga cocok sama ini malah bruntusan kak??,negatif
Lamer mahaaaaal,negatif
Mahal gila ini sih,negatif
Nggak aku maafin..enak aja ngetawain orang jerawatan..jahat banget sihh,negatif
Parah pisan ???? sungguh rendah akhlaknya serendah2 nya.,negatif
Cringe bngt brand apaan ??,negatif
sumpah emosi banget liatnya ????????,negatif
Aku pake aloe vera gel wardah malah panas,negatif
5:55 aku kenapa yh make amaterasun ini jd gatelï¿½ tapi ga sering gtuu tapi gatelï¿½ nyoba moell yg mirip ama amaterasun jg sama ajh kadang suka gatelï¿½ gtu tibaï¿½,negatif
ga cocok di kulit kering kek aku udh coba sih masih kering,negatif
Bosen,negatif
Gak bagus neng muka cw gw jd kusam item kulit asli nya putih  padahal d aussy udara dan air nya bagus cuaca jg bagus dingin adem,negatif
Ga kebeli mahal2,negatif
kalo diaku gk cocokagak lengket trus muncul milia oh my god..,negatif
plis gw pake some by me malah jadi kek muncul banyak milia gtu di jidat,negatif
Kapok nyobain skincare2 baru :( duit abis. Muka kek sampah lama bgt jg sembuhnya :((,negatif
Buat kulit kering tp timbul jerawat bisa g sih . Kulit ku cenderung kering tp LG break out . Jerawat parah sampe pedih gitu .. udh coba ini itu g sembuh2 jerawat NY malah makin parah,negatif
Sedih banget aku gak cocok pakai ampoule ini. Klo ada yg cocok pakai ini. Aku mau preloved punyaku. Kmren beli di shopee mall nya langsung skin1004 size 55ml 100rb aku jualnya. Dan ada jg toner nya 210 ml 150rb. Syg banget klo cuma jd pajangan dimejaku?? 100% Original yaa aku ada faktur pembeliannya kok,negatif
Iya kak bener bangeet concealer rose all day sering patah. Punyaku juga gitu kak .. huhu,negatif
Knp aku pake ultima II jadi dempul banget ya ka biy... terutama terlihat di smile line akuudah 2x coba sama hasilnya.alhasil aku jadi dikit banget klu mau pake ultima,negatif
Kepanjangan kebanyakan ngomong bingung :(((,negatif
Kak mahal'bngt huhu,negatif
aq gk cocok k makin berminyak mukku dn pori2ku mkin besar,negatif
Aku baru 4x an make muka malah makin berminyak dan bruntusan:(( mau dibuang sayang ??,negatif
Sama banget kak. Aq dulu ga pernah jeeawatan. Tp 1th belkangan ini jerawatan terus ga tau knp. Aq pikir mgkn memang karena masker. Padahal ya masker aq rutin ganti.,negatif
Aku pakai ini Yg awalnya cuma bekas jerawat aja kok malah parah gak pernah sampek jerawat batu malah meradang gede2 jerawatku.,negatif
Aku malah ga cocok sama DTE nya Ms. Glow :(,negatif
Pernah pakai pelembab dari OMG itu ga kuat sama baunya bikin pusing??,negatif
White lab memang putih cuma agak bruntusan,negatif
Aq mampir karna bermasalah terus sama jerawat dan Ertos pernah pake malah parah banget jerawat banyak banget dok ??,negatif
Kemarin pakai whitelab taunya mkin parah jerawatnya??,negatif
Aku pakai whitelab gak cocok dok malah makin beruntusan dan jerawatan ??,negatif
Pernah pake ertos facial treatment....muka jadi kering n perih..padahal ng digosok hanya dioles2 aja..,negatif
Tipe kulitku kering. Aku pake retinol kulitku kok makin kering kak,negatif
Pernah coba pake1x pake muka lepek + langsung auto jerawat nongol ??,negatif
Kak saya baru nyobak SS yg glow nya baru 5 hari muncul jerawat yg gedekï¿½ mamang oily skin dan acne prone tapi biasa jerawat gedekï¿½ muncul kalau lagi M aja,negatif
Aku pake mlh tumbuh jerawat dan bruntusan??,negatif
Bagiku B Aja untuk kulitku cocok2 aja karena emang normal to dry nggak pernah jerawatan . Menurutku banyak kok skin care local yg budgetnya lebih murah tp kualitasnya sama..... Kalo efek plumpynya sama aja sama toner hada labo yg putih.,negatif
Udah coba yves rocher sayangnya ga cocok di aku??,negatif
Kok makin parah wajahnya kk :(,negatif
muka kulit ku punya rosacea ketemu hyaluronic acid langsung iritasi kering dan merah merah??,negatif
"Hahahahahhahahaha udah gila orang jaman sekarang ??????
Serum aja kagak bisa ngilangin bopeng apalagi mancungin hidung ??????",negatif
Dari awal jg udh gak percaya. Gak masuk akal??,negatif
Kesel banget deh sekarang banyak produk yang over claim,negatif
SDM negara kita bakalan rendah kalo udah berhubungan sama beauty standart embelï¿½ apapun bakalan dibeli tapi nggak tau konsekuensi dan manfaatnya apa bersyukur banget sih kalo di sosmed aku dikasih orangï¿½ yang nggak asal influence apapun kek di Tiktok Youtube dll jadinya bisa belajar banyak dan tau apa yang dibutuhin untuk diri sendiri.,negatif
????sympahh g masukkk akalll??,negatif
"Bukan bikin jerawatan aja tapi panaaaas dan perih di muka... 
Bener kelarin dulu aja masalah jerawat atau skin barier ny dulu biar tebel. Abis itu pake serum vit c udah aman kali ya",negatif
Aq jg gak ccok pkai vit C,negatif
Aku Juga Ko tiba2 Bruntusan ????,negatif
Saya pake serum implora pertama kasih aku layer sama toner brighteningx Wardah muka saya bbrp jam setelah pake dua itu JD kayak kilang minyak gw muak bgt .susah banget atasiasalah kulit wajah ku yg g jelas ..udah bnyk bopeng mudah berkeringat dan berminyak .????di tambah sering kerja di outdoor makin kusam aja wajahku,negatif
Aku termasuk yg juga gak cocok pake serum vit c entah kenapa malah jadi kusem dan bruntusan. Padahal makenya malem. Andalanku niacinamide dan alpha arbutin.,negatif
Sama aku jga jerawatan gini karena vitc dn karena aku ga paham jga cara pake nya,negatif
Aku pake serum vitamin c bukannya cerah malah kusem ??,negatif
Aku ga cocok pake vit c mending niacinamide ??,negatif
Klo pake vit c tapi bukannya cerah tp rada gelap itu gmn yaa ??,negatif
Q pakai skintific vitamin c tapi gk cocok??,negatif
Aku jg gk cocok pakai kandungan yg ada vit c nya,negatif
Kulit aku ga sensitif tpi knapa ya klau pake serum vit C muka lgsg gosong panas gitu? :(,negatif
Udah nyoba 10brand vit.c bahkan brand korea yg high end.. malahan iritasi kulit bruntusan kering bersisik dan brrakout jerawat ditempat yg gak biasa muncul jerawat. Nyerah pake vit.c dN nemu garnier vit c yg botol biru. Dan udH habisl 30ml gak ad keluhan.,negatif
Aku pake yg warna biru kok lengket ya di kulit,negatif
yang biru di aku kok lengket banget ya,negatif
Aku pake yg ijo malah jadi komedo an,negatif
Sekarang lagi nyoba yg hijau + serum nya baru seminggu & jerawat numbuh banyak bgt . Belom berhenti sih masih penasaran  jerawat krna gk cocok atau emang reaksi nya jerawatan dulu,negatif
kurang suka sama aroma yg biru kayak ada aroma aneh gtu,negatif
Saya pake yg hujau kok panas yaaa cekit cekit gitu,negatif
kalo pake moisturizer kog poriku jadi keliatan besar yah... jadi bingung..,negatif
Aku lg pake yg luminous beneran bikin glowing tp bau obat gitu ga enak. Teksturnya lebih padet dikit drpd skintific biru. Aku lagi jerawatan mau beli yg ijo tp abis huhu. Jerawatku nambah sih pas pake ini?? Tp mungkin faktor stres juga karena lg banyak kerjaan hectic,negatif
"Kak ji
Aku pake yg biru tapi pemakaian 4 hari area sekitar dagu pinggir hidung mengelupas kak tapi pipi sekitar hidung tuh tadinya berasa mengkerut gthterus mengelupas
Itu gimana ya kak",negatif
wah ternyata bukan aku aja yang gak cocok sama skintific??. jadi happy deh rasanya . soalnya aku agak aneh ko bisa ya sama skincare mahal malah GK ccok??.,negatif
Aku udah nyoba yang biru karena kulitku kombinasi tapi lebih ke kering tapi kok perih y di bagian pipi kak?tolong dijawab hhe,negatif
Kok sama sih kak aku ngerasa kalau sehabis pakai Skintific yg biru itu sehari/dua hari setelah pakai muncul jerawat gede??,negatif
Aku nyoba yang warna biru tapi lengket gak lengketnya pas udah ditunggu sekitar seperempat jam-an,negatif
kak kalau pas pakek skincare ada rasa gatal dikit cuma tetep gapapa tu gimana ya?,negatif
Kak kalau kulit kering dan beruntusan pakai yang ijo apa biruu,negatif
Kak tasya pake shade custard? Aku pake custard ga cocok loh kegelapan di wajahku ??,negatif
Mukaku tuh sering keringetan + minyak juga. Bingung ya ???? luntur semua,negatif
Lucxrime transfer gak sih kalo pke masker?,negatif
Selama 5 jam itu berarti kak Tasya gk sholat????,negatif
Lah kalo gampang keringetan gimana itu.. ilang semua dah tuh bedak,negatif
"Oke, aku bingung sendiri kayaknya gada bedanya. Dan ternyata benar wkwk. Pas ada yg bilang terangan sebelah, tapi kok kayaknya sama aja. Sampe ngira kau buta warna anjay",negatif
Ga ada,negatif
Lebih gelap luxcrime yah,negatif
"Saya suka sama make over lipstiknya, tp untuk bedaknya g cocok sama sekali. Prnh nyoba punya temen hari itu jg langsung panas dimuka",negatif
Buat muka kering bikin crack gasih yg luxcriem,negatif
"apa cocok utk kulit keriput dek Tasya ? utk yg diatas umur 60 tahun 

sampe skarang saya blm ketemu bedak yg bagus utk yang sudah keriput, kulit kering karna sudah diatas 60 thn, bisa recommendation kah ? 

maunya ada cosmetics company yang menciptakan bedak utk kulit kering dan berkeriput karena factor usia.

thankyou",negatif
Kak.klau aq make make up kok kusam ya..lama2 kelamaan jd hitam berminyak gmn dong cara make up yg bagus plisss,negatif
Nggak bedaaa,negatif
"Aku pake makeover ga awet. Padahal indoor. Kulitku kering, next pengen coba luxcrime",negatif
Gada beda,negatif
ga ada bedanya,negatif
Gk ada perbedaan,negatif
Gak ad bedanya,negatif
Tidak ada bedanya,negatif
Make over sih soalnya kulit w berminyak,negatif
gak terlalu keliatan perbedaannya kak,negatif
Kenapa pake bedak n bedaknya luntur sama ajaa dikulit lu cooyy.. kesel dong kesel gw jadinyaa????,negatif
gaada beda nya,negatif
Gaada bedanya sih,negatif
Di aku gatel n beruntusan ??,negatif
"Salam kenal, saya Wiwin usia 45thn, jenis kulit saya sangat sangaaat sensitif, dan 2 minggu yll krn tdk cocok memakai salah satu produk, akhirnya kulit wajah saya terutama sekitar bibir dan hidung pecah2 dgn dibarengi rasa panas dan gatal. Sdh dgn bbrp resep belum pulih juga, akhirnya adik saya menyarankan utk memakai produk Crystallure, sebagai awal selama 5 hari, saya hanya disarankan memakai Oil Serum dan Hydra Gel ... dan ternyata benar, dihati kedua pemakaian kulit wajah saya sdh merasa nyaman, tdk panas dan gatal lagi .... Skrg stlh 5 hari, saya menggunakan hampir keseluruhan produk (kec. Micelar). Terimakasih ka Tasya buat reviewnya dan Wardah Crystallure yg sdh membantu saya",negatif
Aku kok make kulit jadi gatal dan merah ya,negatif
"Risih sama backsoundnya ???? kayak balapan sama suaranya tasya mnurutku, tasya ngomongnya cpt, BS nya juga agak nge beat, kayak bingung mau dengerin yg mana ????",negatif
"Kk q udah beli, pemakaiyan 1mingguwan kk jerawatan y??",negatif
Best banget emang produk ini aku suka??,negatif
Gila racun,negatif
Harganya bikin shock,negatif
"Pengen beli , takutnya udah mahal gak cocok pula ???????",negatif
"Aku gak cocok pake wardah, muka yg semula cerah jadi kusam. Apa ada yg seperti saya?",negatif
Pake itu jadi kusem banget,negatif
"Indosat parah nih:""",negatif
Racuuunn,negatif
Plisss MUPENG banget akutuh. Tapi pas tau harganya mundur alon-alon??,negatif
"Racun parah ????????serum dulu aja dech,  buat beli susu & popok anak dulu...",negatif
Musiknya gangu bangett....,negatif
Tasya racun farasya????????,negatif
"Tertipu thumbnail, kirain rmbut pendek lurus???? gunting rmbt dong kak wkwkwk",negatif
"RACUN INI RACUN DI TANGGAL TUA KAYAK GINI,,,,",negatif
Bye bgt produk yg berbau wardah gak ada yg cocok satu pun wkwk,negatif
Liat harganya Aku Mundur Alon-alon..,negatif
Racun terossssss ??????,negatif
racunnnnn,negatif
Beli skincare 300rebu an aja mikir berkali kali apalagi beli ini bjirr_-,negatif
"1jt lebih ini klo diglobalkan.
Asli jiwa missqueen merontaaa :((((",negatif
"Baju kakak gucci, kalo aku kendi ??, miris banget dah.",negatif
Mahal mahal pasti ??,negatif
Sepaket 1 juta lebih. Terimakasih. ???,negatif
dompetku menjerit :),negatif
Yg skincare nya viva minggir ! ??,negatif
Mahal beut dah..liat price nya pake mikir..beli yg hrga 200k lengkap aja mikir.apa lagi ini,negatif
"Pingin beli dong, tapi namanya anak sekolah mana bisa beli skincare semahal itu??",negatif
Bagi tasya  murah tp tetap aja ga terbeli dan hrs mikir 100 x mau beli. ????,negatif
Kyk kurang fokus ya kak Tasya kali ini??,negatif
Jiwa missqueen ku bergejolak ????,negatif
ternyata bare face nya ga sebagus itu??,negatif
"Kak udah nyoba, tp hasilnya ngak sebagus kakak ??",negatif
Alisnya miring kak. Yg 1 menjulang yg 1 datar,negatif
Banyakan ngomong????,negatif
"Aku koq pake bb crem wardah yg lightening tapi hasil di wajahku gak terlalu cerah ya,, apa tdk cocok yaa",negatif
samaaa bgt kaa bekas jerawat aku kek ngitem gitu,negatif
Duh aku teracuni??,negatif
Alergi apa kok jerawat banyak amat????????,negatif
Lu mulu yg timbul di beranda heran gue,negatif
Setiap ngikutin makeup nya muka ku selalu timbul flek putih,negatif
Ka ada produk lain ga seperti wardah soal'a klo aku pake produk dr wardah pasti si jerawat ku tambah byk...,negatif
Emng bnr .kebanyakan ngomongnya,negatif
Kebanyakan ngomonh?,negatif
"Bruntusan jadinya permukaan kasar, tidak bisa ketutup sama make up kah kak?",negatif
"Relate kaaa sama banget, padahal bekas jerawat woyy bukan jerawat",negatif 
Terlalu kebnykan gaya riview      ya,negatif
"Hebohhh banget,kayak kompor bledug....??",negatif
Tolong jangan pake motif garis2 di depan kamera apapun. Sumpah bikin pusing liad nya...,negatif
"Pernah nyobain eyeshadow nya Focallure, yang pas awal awal focallure booming di INA, baru beberapa bulan langsung ngerasa kapok. Mataku selalu perih setiap pakai eyeshadow, jadi gak pernah mau pakai produk focallure apapun lagi. Beruntung kalian yang cocok sama focallure karena harganya murce.",negatif
Gak worthit sihhh jelekk. Lipstiknya berart dan foundationnya juga berat,negatif
Racun,negatif
Sulit di temukan di toko kecil,negatif
"aku pernah pake, baunya agak nyengat trus gatel di kulitku dibagian hidung .. kenapa ya?",negatif
Pas di jadiin masker agak gatel gt,negatif
Kak ak klau pakek bedak MARCKS kok selalu muncul flek hitam/jerawat ya. Klau bolh tau knp ya? Apa wajah ak gk cocok?,negatif
Kalo aku pake bedak tabur suka tumbuh2 gitu kenapa ya?,negatif
"bedak marcks g cocok u kulit kering, hati2 y",negatif
Ko aku pake bedak mars malah gatal gatal kenapa ya?,negatif
"Kk kalau ak pke bedak marsk,malah jerawat ak itu tmbah banyak",negatif
Kak kenapa bedak barck d wajah rasa nya perih dan bau obat,negatif
Kak Kalau Perih Itu Kenapa Ya?,negatif
Aq ga cocok pakai marcks ..kenapa ya...? Ada yg ga cocok juga gak?,negatif
"Apa cuma aku yang gak cocok sama bedak ini??,kulit aku itu kering banget sampe sensitif banget kaya kulit bayi dan ini itu partikel nya terlalu kasar buat kulit aku,ini gak bikin kulit aku iritasi atau jerawatan cuma ini bikin kulit aku kering banget sampe finish nya itu kaya gradakan gitu kulit aku apa lagi di bagian yang dry itu jadi kering banget,dan bikin kulit aku dehidrasi,bahkan kalo aku pake nya di seret2 itu bakal jadi merah kulit aku jadi iritasi,bedak ini gak work sih kayaknya di kulit yang kering,karena kakak dan teman ku kulitnya kering juga its not work for they to,padahal banyak banget yang suka cuma its not work on me??",negatif
Aku gakuatt sm baunyaa:(,negatif
pake bedak ini napa bisa gatel di wajah qu,negatif
"Pengen banget pakai,tapi kok kering dimukaku",negatif
"Kulitku kering kak ,pake bedak ini malah tmbah bikin kering banget",negatif
"kulitku berminyak ,klu dandan nga bisa tahan lama ..????",negatif
Apa cuma gw yang gak cocok sama bedak marcks...,negatif
Kalo pakek bedak maks aku jerawatan??????,negatif
Tapi ttp aja klo buat muka berminyak mah susah luntur trus klo pke tebel2 jdi kaya tante² rempong atau cabe2n baru jdi??????,negatif
Cuma nggak tahan sama baunya yg nyengat bgt,negatif
ih sama,negatif
Aku pk marcks jerawatan kak. Ga cocok x ya,negatif
Aku juga ga suka the originote kak??,negatif
Baru kali ini ada salah satu produk yang mampu kubeli??,negatif
Aku udah pakai semingu tpi masih hitsm,negatif
Aq pake cream siangnya ngedempul apakah karena kebanyakan ya,negatif
Tapi crem siangnya kok baunya apek ??????,negatif
"pengalaman aku beli , bau kimia smua ak gsuka :( ???? dn blm bpom jga",negatif
Takut merkuri,negatif
Mukanya kuning,negatif
"Di aku malah emina liptint kering parah, sampe garis bibirnya bisa kebelah gitu apa sih gimana ya.. kayak pecah gitu bibirnya sangking keringnya, perih bgt??",negatif
"Gua pke g ngaruh samsek??, mlh muncul jerawat & bruntusan, skrg stop pemakaian ??",negatif
Oksidasi cushionnya parah gak?,negatif
"yg cushion packaging biru itu selain shades nya sedikit juga bikin kulit ku gatal gatal dan ga nempel ke kulit, pokok nya traumatis",negatif
Di muka saya ngk cocok karna blm BPOM,negatif
"Kamu mau yg waterproof maskaranya packing nya yg warna pink itu bgs , tpi klod i pake aku lama² tu serasa gatel di kulit",negatif
"Menurutku lameila mascaranya kurang banget. Aku bli brpa jenis mascara lameila, hasilnya ttp sama ga bkin lentik , tp malah lama keringnya, luntur . Kalo d hapus perih bgt.",negatif
Aku pernh beli lameila eyeshadow langsung ku buang pls disitu pas tau klo dia ga BPOM.. lngsung terbuangg,negatif
"Dear me di aku knp selalu bikin bintik2 kaya ada airnya gitu ya di bibir, gatel bgt lagi:(",negatif
"Nyoba ss azarine yg ijo sama physical dua""nya sama"" matte sampe bikin kulit ketarik ntahlah mungkin aku yg salah makenya tapi bener"" bikin kering sampe berasa ketarik",negatif
Annesa yang putih itu udah putih unguuuu terus kalo keringetan LUNTURRRRR hixxx,negatif
"Labore emg mahal bgt sihh ??, dompet gw nangis",negatif
